id,date_collected,retailer_type,retailer_detail,food_type,food_detail,label_type,label_language,label_date,approximate_dollar_value,image_id,collection_lat,collection_long,label_explanation
5fc42fece12e1aa995d0b412134,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,cut cantaloupe,sticker,sell thru,2020-11-20,5.64,IMG_3987,40.69789,-73.99267,
5fc4303ce12e1aa995d0b413135,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,half chicken dinner,sticker,sell thru,2020-11-20,8.99,IMG_3989,40.69789,-73.99267,
5fc43082e12e1aa995d0b414136,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,brisket of beef,sticker,sell thru,2020-11-19,13.64,IMG_3990,40.69789,-73.99267,
5fc430e0e12e1aa995d0b415137,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,grilled chicken with sesame noodle hot dinner,sticker,sell thru,2020-11-20,8.99,IMG_3992,40.69789,-73.99267,
5fc43128e12e1aa995d0b416138,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,brisket of beef,sticker,sell thru,2020-11-19,14.16,IMG_3991,40.69789,-73.99267,
5fc431aae12e1aa995d0b417139,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,turkey wings smoked,sticker,sell by,2020-11-30,2.39,IMG_3993,40.69789,-73.99267,
5fc431e6e12e1aa995d0b418140,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,mixed fruit cup,sticker,sell thru,2020-11-19,5.66,IMG_3994,40.69789,-73.99267,
5fc43224e12e1aa995d0b419141,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,mixed fruit cup,sticker,sell thru,2020-11-19,5.8,IMG_3997,40.69789,-73.99267,
5fc4329ae12e1aa995d0b41a142,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,honeydew cup,sticker,sell thru,2020-11-19,3.59,IMG_3996,40.69789,-73.99267,
5fc43303e12e1aa995d0b41b143,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,turkey wings smoked,sticker,sell by,2020-11-30,2.03,IMG_3998,40.69789,-73.99267,
5fc43370e12e1aa995d0b41c144,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,turkey drums,sticker,sell by,2020-11-20,2.24,IMG_3999,40.69789,-73.99267,
5fc433e4e12e1aa995d0b41d145,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,chicken backs,sticker,sell by,2020-11-20,0.73,IMG_4004,40.69789,-73.99267,
5fc43475e12e1aa995d0b41e146,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,packaged romaine lettuce,package printed,,2020-11-27,3.99,IMG_4002,40.69789,-73.99267,
5fc43584e12e1aa995d0b41f147,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,turkey wings smoked,sticker,sell by,2020-11-30,1.91,IMG_4008,40.69789,-73.99267,
5fc4361de12e1aa995d0b420148,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,mixed fruit cup,sticker,sell thru,2020-11-21,5.73,IMG_4009,40.69789,-73.99267,
6019ec67fa9ce8544fb3cda4149,2020-12-18,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",shelf stable,chocolate-flavored vegan protein powder,package printed,best used by,2021-08-01,26.99,IMG_4011,40.69335,-73.9915,
6019ed91fa9ce8544fb3cda5150,2020-12-18,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic broccoli sprouts,package printed,expires,2020-12-19,3.99,IMG_4013,40.69335,-73.9915,
6019ee4dfa9ce8544fb3cda6151,2020-12-18,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,whole wheat pita bread,sticker,,2020-12-23,3.49,IMG_4014,40.69335,-73.9915,
6019eed8fa9ce8544fb3cda7152,2020-12-18,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,sir kensington's special sauce,package printed,best if used by,2021-06-08,4.99,IMG_4049,40.69335,-73.9915,
6019efd7fa9ce8544fb3cda8153,2020-12-18,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,garlic sauerkraut,sticker,best by,2021-01-03,10.49,IMG_4056,40.69335,-73.9915,
6019f02bfa9ce8544fb3cda9154,2020-12-18,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,pistachio nutmilk,package printed,,2021-05-16,6.49,IMG_4051,40.69335,-73.9915,
6019f07bfa9ce8544fb3cdaa155,2020-12-18,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic alfalfa sprouts,sticker,sell by,2020-12-25,1.99,IMG_4058,40.69335,-73.9915,
6019f08afa9ce8544fb3cdab156,2020-12-18,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic alfalfa sprouts,sticker,sell by,2020-12-25,1.99,IMG_4059,40.69335,-73.9915,
6019f20cfa9ce8544fb3cdac157,2020-12-18,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,gluten free whole grain bread,sticker,,2020-12-16,5.99,IMG_4069,40.69335,-73.9915,
6025beb3725181c8c2936464158,2021-02-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,flatbread pepperoni pizza,package printed,use by,2021-02-05,1.99,IMG_4064,40.6912,-73.98716,
6025bf29725181c8c2936465159,2021-02-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,flatbread pepperoni pizza,package printed,use by,2021-02-05,1.99,IMG_4066,40.6912,-73.98716,
6025bf3a725181c8c2936466160,2021-02-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,flatbread pepperoni pizza,package printed,use by,2021-02-05,1.99,IMG_4067,40.6912,-73.98716,
6025bf46725181c8c2936467161,2021-02-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,flatbread pepperoni pizza,package printed,use by,2021-02-05,1.99,IMG_4070,40.6912,-73.98716,
6025bf4f725181c8c2936468162,2021-02-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,flatbread pepperoni pizza,package printed,use by,2021-02-05,1.99,IMG_4071,40.6912,-73.98716,
6025bf6b725181c8c2936469163,2021-02-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,flatbread pepperoni pizza,package printed,use by,2021-02-05,1.99,IMG_4072,40.6912,-73.98716,
6025bfa6725181c8c293646a164,2021-02-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,egg salad sandwich,package printed,use by,2021-02-04,5.99,IMG_4074,40.6912,-73.98716,
6025c0ac725181c8c293646b165,2021-02-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,mandarin orange fruit cup,package printed,best by,2021-07-20,1.99,IMG_4075,40.6912,-73.98716,
6025c0b9725181c8c293646c166,2021-02-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,mandarin orange fruit cup,package printed,best by,2021-07-20,1.99,IMG_4076,40.6912,-73.98716,
6025c0f0725181c8c293646d167,2021-02-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,mandarin orange fruit cup,package printed,best by,2021-07-20,1.99,IMG_4077,40.6912,-73.98716,
6025c0fb725181c8c293646e168,2021-02-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,mandarin orange fruit cup,package printed,best by,2021-07-20,1.99,IMG_4078,40.6912,-73.98716,
6025c15f725181c8c293646f169,2021-02-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,flatbread pepperoni pizza,package printed,use by,2021-02-05,1.99,IMG_4079,40.6912,-73.98716,
6025c1ed725181c8c2936470170,2021-02-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,mandarin orange fruit cup,package printed,bb,2021-12-12,1.99,IMG_4081,40.6912,-73.98716,
6025c343725181c8c2936471171,2021-02-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",packaged,multivitamin gummies,package printed,exp,2022-07-01,16.99,IMG_4083,40.6912,-73.98716,
5e31d5503b85a2e63d634187172,2020-01-27,counter service,ready-to-eat and prepackaged health food,ready-to-eat,organic oatmeal,sticker,use by,2020-01-28,5.25,IMG_1872,40.69453,-73.99447,
5e31d5643b85a2e63d634188173,2020-01-27,counter service,ready-to-eat and prepackaged health food,ready-to-eat,organic oatmeal,sticker,use by,2020-01-28,5.25,IMG_1873,40.69453,-73.99447,
5e31d8903b85a2e63d634189174,2020-01-27,counter service,ready-to-eat and prepackaged health food,ready-to-eat,organic middle eastern salad,sticker,use by,2020-01-28,10,IMG_1874,40.69453,-73.99447,
5e31dcee3b85a2e63d63418a175,2020-01-27,counter service,ready-to-eat and prepackaged health food,ready-to-eat,organic oatmeal,sticker,use by,2020-01-28,6.25,IMG_1875,40.69453,-73.99447,
5e31dd273b85a2e63d63418b176,2020-01-27,counter service,ready-to-eat and prepackaged health food,ready-to-eat,organic mexican salad,sticker,use by,2020-01-28,10,IMG_1876,40.69453,-73.99447,
5e31dda03b85a2e63d63418c177,2020-01-27,counter service,ready-to-eat and prepackaged health food,packaged,organic energy bar,sticker,12619,2020-01-30,3.5,IMG_1877,40.69453,-73.99447,
5e31ddb33b85a2e63d63418d178,2020-01-27,counter service,ready-to-eat and prepackaged health food,packaged,organic energy bar,sticker,12619,2020-01-30,3.5,IMG_1879,40.69453,-73.99447,
5e31ddd23b85a2e63d63418e179,2020-01-27,counter service,ready-to-eat and prepackaged health food,packaged,organic energy bar,sticker,12619,2020-01-30,3.5,IMG_1880,40.69453,-73.99447,
5e31dde13b85a2e63d63418f180,2020-01-27,counter service,ready-to-eat and prepackaged health food,packaged,organic energy bar,sticker,12619,2020-01-30,3.5,IMG_1881,40.69453,-73.99447,
5e442b00c435958777371fc6181,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,yogurt,package printed,,2020-02-11,3.99,IMG_1897,40.69335,-73.9915,
5e442be9c435958777371fc7182,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,yogurt,package printed,,2020-02-11,3.99,IMG_1898,40.69335,-73.9915,
5e442cf0c435958777371fc8183,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic yogurt,package printed,,2020-02-11,3.99,IMG_1899,40.69335,-73.9915,
5e4435a1c435958777371fc9184,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,yogurt,package printed,,2020,1.25,IMG_1900,40.69335,-73.9915,
5e44362fc435958777371fca185,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic yogurt,package printed,best by,2020-03-25,3.09,IMG_1902,40.69335,-73.9915,
5e44378ec435958777371fcb186,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic oven roasted chicken breast,package printed,use or freeze by,2020-02-01,8.09,IMG_1905,40.69335,-73.9915,
5e4437c6c435958777371fcc187,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic oven roasted chicken breast,package printed,use or freeze by,2020-02-07,8.09,IMG_1907,40.69335,-73.9915,
5e4445aac435958777371fcd188,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic white flour torilla,package printed,,2019-03-31 21:16:00,4.38,IMG_1908,40.69335,-73.9915,
5e4445e8c435958777371fce189,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic white flour torilla,package printed,,2019-03-31 21:14:00,4.38,IMG_1909,40.69335,-73.9915,
5e444759c435958777371fcf190,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,brown rice torilla,package printed,t2513 dv,2019-09-11,4.38,IMG_1910,40.69335,-73.9915,lot numbers indicate the date of production and are used to track product for production and quality control purposes. we guarantee these products for 12 months when kept frozen from this date.
5e4449bcc435958777371fd0191,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic sprouted grain torilla,sticker,,2020-02-11,4.49,IMG_1911,40.69335,-73.9915,
5e444b3bc435958777371fd1192,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,millet and chia sliced bread,sticker,,2020-02-11,6.99,IMG_1912,40.69335,-73.9915,
5e444becc435958777371fd2193,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic rocky mountain sourdough bread,sticker,,2020-02-11,5.99,IMG_1913,40.69335,-73.9915,
5e444ce5c435958777371fd3194,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",shelf stable,organic cinnamon sticks,package printed,best by,2022-09-01,5.99,IMG_1915,40.69335,-73.9915,
5e4b37221c21c2a1bf62a7b3195,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",shelf stable,organic marjoram,package printed,best by,,5.99,IMG_1916,40.69335,-73.9915,
5e4b37ae1c21c2a1bf62a7b4196,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic sundried tomatoes,package printed,best by,2020-04-15,5.99,IMG_1917,40.69335,-73.9915,
5e4b39b11c21c2a1bf62a7b5197,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",shelf stable,halva,package printed,by,2021-10-28,5.99,IMG_1918,40.69335,-73.9915,
5e4d3dfda5612b4eadee87c4198,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,plant-based sausage,sticker,,2020-02-11,11.29,IMG_1919,40.69335,-73.9915,
5e4d3e1ba5612b4eadee87c5199,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,plant-based sausage,sticker,,2020-02-11,11.29,IMG_1921,40.69335,-73.9915,
5e4d3e2ba5612b4eadee87c6200,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,plant-based sausage,sticker,,2020-02-11,11.29,IMG_1922,40.69335,-73.9915,
5e4d4971a5612b4eadee87c7201,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic riced cauliflower,package printed,best if used by,2020-02-10,5.19,IMG_1923,40.69335,-73.9915,
5e4d49a2a5612b4eadee87c8202,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic riced cauliflower,package printed,best if used by,2020-02-10,5.19,IMG_1924,40.69335,-73.9915,
5e4d4a13a5612b4eadee87c9203,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic riced cauliflower,package printed,best if used by,2020-02-10,5.19,IMG_1925,40.69335,-73.9915,
5e4d4a33a5612b4eadee87ca204,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic riced cauliflower,package printed,best if used by,2020-02-10,5.19,IMG_1926,40.69335,-73.9915,
5e4d4abba5612b4eadee87cb205,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic yogurt,package printed,,2020-02-11,0.75,IMG_1927,40.69335,-73.9915,
5e4d4ca4a5612b4eadee87cc206,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,pasteurized grade a goat milk,package printed,sell by,2020-02-14,14.99,IMG_1929,40.69335,-73.9915,
5e4d4cada5612b4eadee87cd207,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,pasteurized grade a goat milk,package printed,sell by,2020-02-14,14.99,IMG_1930,40.69335,-73.9915,
5e4d4cbba5612b4eadee87ce208,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,pasteurized grade a goat milk,package printed,sell by,2020-02-14,14.99,IMG_1931,40.69335,-73.9915,
5e4d4cc5a5612b4eadee87cf209,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,pasteurized grade a goat milk,package printed,sell by,2020-02-14,14.99,IMG_1932,40.69335,-73.9915,
5e4d4ccca5612b4eadee87d0210,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,pasteurized grade a goat milk,package printed,sell by,2020-02-14,14.99,IMG_1933,40.69335,-73.9915,
5e62a8a357dbdc6ff70045a3211,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,eggs,package printed,exp,2021-03-05,4.99,IMG_1960,40.69415,-73.99233,
5e62a90057dbdc6ff70045a4212,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,american cheese slices,package printed,,2019-12-29,4.99,IMG_1961,40.69415,-73.99233,
5e62a9a957dbdc6ff70045a5213,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,yogurt,package printed,,2020-03-13,1.89,IMG_1963,40.69415,-73.99233,
5e62a9de57dbdc6ff70045a6214,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,yogurt,package printed,,2020-03-12,1.89,IMG_1964,40.69415,-73.99233,
5e62aa2957dbdc6ff70045a7215,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,yogurt,package printed,,2020-03-13,1.89,IMG_1965,40.69415,-73.99233,
5e62aa3c57dbdc6ff70045a8216,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,yogurt,package printed,,2020-03-13,1.89,IMG_1966,40.69415,-73.99233,
5e62aa5857dbdc6ff70045a9217,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,yogurt,package printed,,2020-03-13,1.89,IMG_1968,40.69415,-73.99233,
5e62aad057dbdc6ff70045aa218,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",ready-to-eat,basil infused tuna,package printed,best if used by,2020-03-08,3.19,IMG_1971,40.69415,-73.99233,
5e62ab7957dbdc6ff70045ab219,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",ready-to-eat,cold brew coffee with almond milk,package printed,,2020-02-19,3.29,IMG_1972,40.69415,-73.99233,
5e62ac6557dbdc6ff70045ac220,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",packaged,chickpea snacks,package printed,best by,2020-09-19,2.39,IMG_1973,40.69415,-73.99233,
5e62ad3157dbdc6ff70045ad221,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,pepper jack cheese snack,package printed,p5b 16:50,2020-02-09,1.39,IMG_1975,40.69415,-73.99233,
5e62ad5f57dbdc6ff70045ae222,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,pepper jack cheese snack,package printed,p5b 16:50,2020-02-09,1.39,IMG_1977,40.69415,-73.99233,
5e62ad7c57dbdc6ff70045af223,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,pepper jack cheese snack,package printed,p5b 16:50,2020-02-09,1.39,IMG_1978,40.69415,-73.99233,
5e62b0d057dbdc6ff70045b0224,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",ready-to-eat,italian deli meat sandwich,sticker,use by,2020-03-04,5.99,IMG_1979,40.69415,-73.99233,
5e62b34f57dbdc6ff70045b2225,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",ready-to-eat,red velvet cake slice,sticker,,2020-03-11,2.99,IMG_1982,40.69415,-73.99233,
5e62b36757dbdc6ff70045b3226,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",ready-to-eat,red velvet cake slice,sticker,,2020-03-06,2.99,IMG_1983,40.69415,-73.99233,
5e62b37857dbdc6ff70045b4227,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",ready-to-eat,red velvet cake slice,sticker,,2020-03-06,2.99,IMG_1984,40.69415,-73.99233,
5e62b38c57dbdc6ff70045b5228,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",ready-to-eat,red velvet cake slice,sticker,,2020-03-11,2.99,IMG_1985,40.69415,-73.99233,
5e62b42c57dbdc6ff70045b7229,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",ready-to-eat,brownie-cookie,sticker,,2020-03-06,2.99,IMG_1986,40.69415,-73.99233,
5e62b45b57dbdc6ff70045b8230,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",ready-to-eat,chocolate cake,sticker,,2020-03-06,2.99,IMG_1987,40.69415,-73.99233,
5e62b48b57dbdc6ff70045b9231,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",ready-to-eat,chocolate cake,sticker,,2020-03-06,2.99,IMG_1988,40.69415,-73.99233,
5e62b49b57dbdc6ff70045ba232,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",ready-to-eat,chocolate cake,sticker,,2020-03-06,2.99,IMG_1989,40.69415,-73.99233,
5e62b5b857dbdc6ff70045bb233,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",packaged,valentine's chocolate sampler,package printed,p6493,2020-06-01,6.99,IMG_1990,40.69415,-73.99233,
5e62b5ee57dbdc6ff70045bc234,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",packaged,mini chocolate donuts,sticker,,2020-03-01,1.99,IMG_1991,40.69415,-73.99233,
5e62b69b57dbdc6ff70045bd235,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",packaged,iced honey bun,sticker,,2020-03-10,2.99,IMG_1992,40.69415,-73.99233,
5e62b6db57dbdc6ff70045bf236,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",packaged,iced honey bun,sticker,,2020-03-10,2.99,IMG_1993,40.69415,-73.99233,
5e62b6f557dbdc6ff70045c0237,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",packaged,iced honey bun,sticker,,2020-03-10,2.99,IMG_1994,40.69415,-73.99233,
5e62b80457dbdc6ff70045c1238,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",packaged,king size heart-shaped peanut butter cups,package printed,bb,2020-08-01,0.99,IMG_1995,40.69415,-73.99233,
5e84fc680cd3827d5d8cff86239,2020-03-16,coffeeshop,ready-to-eat and prepackaged food,packaged,cinnamon raisin bagel,sticker,for,2020-03-15,1.75,IMG_1997,40.6946,-73.99395,
5e84fe560cd3827d5d8cff87240,2020-03-16,coffeeshop,ready-to-eat and prepackaged food,packaged,cheese and fruit box,sticker,enjoy by,2020-03-16,5.75,IMG_1996,40.6946,-73.99395,
5f48f6f1d40911354700bc97241,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,honey turkey and swiss wrap,package printed,exp,2020-08-21,8,IMG_4013,40.69485,-73.9949,
5f4bc1509bc38e8c3bf3ae33242,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,honey turkey and swiss wrap,package printed,exp,2020-08-21,8,IMG_4014,40.69485,-73.9949,
5f4bc1929bc38e8c3bf3ae34243,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,honey turkey and swiss wrap,package printed,exp,2020-08-21,8,IMG_4015,40.69485,-73.9949,
5f4bc3339bc38e8c3bf3ae35244,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,honey turkey and swiss wrap,package printed,exp,2020-08-21,8,IMG_4016,40.69485,-73.9949,
5f4bc3f39bc38e8c3bf3ae36245,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,honey turkey and swiss wrap,package printed,exp,2020-08-22,8,IMG_4017,40.69485,-73.9949,
5f4bc5609bc38e8c3bf3ae37246,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,honey turkey and swiss wrap,package printed,exp,2020-08-21,8,IMG_4018,40.69485,-73.9949,
5f4bc5999bc38e8c3bf3ae38247,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,honey turkey and swiss wrap,package printed,exp,2020-08-22,8,IMG_4019,40.69485,-73.9949,
5f4bc6709bc38e8c3bf3ae39248,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,deli wrap,package printed,exp,2020-08-25,8.5,IMG_4020,40.69485,-73.9949,
5f4bc68e9bc38e8c3bf3ae3a249,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,deli wrap,package printed,exp,2020-08-25,8.5,IMG_4021,40.69485,-73.9949,
5f4bc6a39bc38e8c3bf3ae3b250,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,deli wrap,package printed,exp,2020-08-24,8.5,IMG_4022,40.69485,-73.9949,
5f4bc7839bc38e8c3bf3ae3c251,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,spicy avocado blt,package printed,exp,2020-08-24,8.5,IMG_4023,40.69485,-73.9949,
5f4bc8289bc38e8c3bf3ae3d252,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,brussels sprouts,package printed,,x0374107,3.99,IMG_4024,40.69485,-73.9949,
5f4bc8b89bc38e8c3bf3ae3e253,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,farro kale salad,package printed,sell by,2020-08-21,9.13,IMG_4028,40.69485,-73.9949,
5f4bc9a99bc38e8c3bf3ae3f254,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,veggie meatloaf large,package printed,sell by,2020-08-14,8.07,IMG_4029,40.69485,-73.9949,
5f4bc9ed9bc38e8c3bf3ae40255,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,yankee pot roast,package printed,sell by,2020-08-23,14.4,IMG_4030,40.69485,-73.9949,
5f4bd41b9bc38e8c3bf3ae41256,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,yankee pot roast,package printed,sell by,2020-08-23,14.4,IMG_4031,40.69485,-73.9949,
5f4bd45c9bc38e8c3bf3ae42257,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,chicken salad,package printed,sell by,2020-08-24,5.76,IMG_4032,40.69485,-73.9949,
5f4bd5249bc38e8c3bf3ae43258,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,chicken salad,package printed,sell by,2020-08-21,6.23,IMG_4033,40.69485,-73.9949,
5f4bd56a9bc38e8c3bf3ae44259,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,whitefish salad,package printed,sell by,2020-08-28,12.05,IMG_4034,40.69485,-73.9949,
5f4bd5a99bc38e8c3bf3ae45260,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,pesto tortellini,package printed,sell by,2020-08-23,4.14,IMG_4035,40.69485,-73.9949,
5f4bd61c9bc38e8c3bf3ae46261,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,cut cantaloupe,package printed,sell by,2020-08-22,4.34,IMG_4036,40.69485,-73.9949,
5f4bd69d9bc38e8c3bf3ae47262,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,orzo pasta salad,package printed,sell by,2020-08-23,2.82,IMG_4037,40.69485,-73.9949,
5f4bd7059bc38e8c3bf3ae48263,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,orzo pasta salad,package printed,sell by,2020-08-23,3.17,IMG_4038,40.69485,-73.9949,
5f4bd7879bc38e8c3bf3ae49264,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,cut pineapple,package printed,sell by,2020-08-22,4.49,IMG_4039,40.69485,-73.9949,
5f4bd8279bc38e8c3bf3ae4a265,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,toasted freekeh pilaf,package printed,sell by,2020-08-23,4.23,IMG_4040,40.69485,-73.9949,
